days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
51,0.0,68852.0,4489.001,59874.283999999985,0.0,1769.0,123.286,1522.426,-1.0,-1.0,-47.0,-1.0,-1.0,-47.0,-1.0,0.0,-3.0,0.0,1.1627913354199017e-08,-5.968356247973017e-06,1066.0,13045.0,321.0,4611.0
52,0.0,68852.0,4489.001,64363.284999999974,0.0,1769.0,123.286,1645.712,-1.0,-1.0,-48.0,-1.0,-1.0,-48.0,-1.0,0.0,-3.0,0.0,1.3067773145264894e-08,-5.968356247973017e-06,1066.0,13045.0,321.0,4611.0
53,0.0,68852.0,4489.001,68852.28599999998,0.0,1769.0,123.286,1768.998,-1.0,-1.0,-49.0,-1.0,-1.0,-49.0,-1.0,0.0,-3.0,0.0,1.3049849579401002e-08,-5.968356247973017e-06,1066.0,13045.0,321.0,4611.0
54,9117.0,77969.0,1302.4300000000003,70154.71599999999,687.0,2456.0,98.143,1867.141,-1.0,-1.0,-50.0,-1.0,-1.0,-50.0,-1.0,0.0,-3.0,0.0,1.2670467435281983e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
55,0.0,77969.0,1302.4300000000003,71457.14599999998,0.0,2456.0,98.143,1965.284,-1.0,-1.0,-51.0,-1.0,-1.0,-51.0,-1.0,0.0,-3.0,0.0,1.2407588469278256e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
56,0.0,77969.0,1302.4300000000003,72759.57599999997,0.0,2456.0,98.143,2063.427,-1.0,-1.0,-52.0,-1.0,-1.0,-52.0,-1.0,0.0,-3.0,0.0,1.221042924477546e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
57,0.0,77969.0,1302.4300000000003,74062.00599999995,0.0,2456.0,98.143,2161.5700000000006,-1.0,-1.0,-53.0,-1.0,-1.0,-53.0,-1.0,0.0,-3.0,0.0,1.221042924477546e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
58,0.0,77969.0,1302.4300000000003,75364.43599999996,0.0,2456.0,98.143,2259.7130000000006,-1.0,-1.0,-54.0,-1.0,-1.0,-54.0,-1.0,0.0,-3.0,0.0,1.3381435547882975e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
59,0.0,77969.0,1302.4300000000003,76666.86599999995,0.0,2456.0,98.143,2357.8560000000007,-1.0,-1.0,-55.0,-1.0,-1.0,-55.0,-1.0,0.0,-3.0,0.0,1.320219988924407e-08,-5.9666624709988784e-06,1066.0,13045.0,321.0,4611.0
60,0.0,77969.0,1302.4300000000003,77969.29599999994,0.0,2456.0,98.143,2455.9990000000007,-1.0,-1.0,-56.0,-1.0,-1.0,-56.0,-1.0,0.0,-3.0,0.0,1.3100633016015356e-08,-5.956323560756392e-06,1066.0,13045.0,321.0,4611.0
61,6722.0,84691.0,960.2869999999998,78929.58299999994,485.0,2941.0,69.286,2525.2850000000008,-1.0,-1.0,-57.0,-1.0,-1.0,-57.0,-1.0,0.0,-3.0,0.0,1.3040887796469054e-08,-5.957894860030459e-06,1066.0,13045.0,321.0,4611.0
62,0.0,84691.0,960.2869999999998,79889.86999999992,0.0,2941.0,69.286,2594.571000000001,-1.0,-1.0,-58.0,-1.0,-1.0,-58.0,-1.0,0.0,-3.0,0.0,1.2936333662263024e-08,-5.957894860030459e-06,1066.0,12411.0,321.0,4611.0
