days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
50,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-150.0,-3.0,-3.0,-150.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
51,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-153.0,-3.0,-3.0,-153.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
52,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-156.0,-3.0,-3.0,-156.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
53,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-159.0,-3.0,-3.0,-159.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
54,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-162.0,-3.0,-3.0,-162.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
55,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-165.0,-3.0,-3.0,-165.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6692962503741074,565.0,4898.0,-57.0,2503.0
56,0.0,1.0,0.0,1.001,0.0,0.0,0.0,0.0,-3.0,-3.0,-168.0,-3.0,-3.0,-168.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6691927829321476,565.0,4898.0,-57.0,2503.0
57,2.0,3.0,0.286,1.287,0.0,0.0,0.0,0.0,-3.0,-3.0,-171.0,-3.0,-3.0,-171.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,565.0,4898.0,-57.0,2503.0
58,0.0,3.0,0.286,1.573,0.0,0.0,0.0,0.0,-3.0,-3.0,-174.0,-3.0,-3.0,-174.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,565.0,4898.0,-57.0,2503.0
59,0.0,3.0,0.286,1.8589999999999995,0.0,0.0,0.0,0.0,-3.0,-3.0,-177.0,-3.0,-3.0,-177.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,565.0,4898.0,-57.0,2503.0
60,0.0,3.0,0.286,2.145,0.0,0.0,0.0,0.0,-3.0,-3.0,-180.0,-3.0,-3.0,-180.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,565.0,4898.0,-57.0,2503.0
61,0.0,3.0,0.286,2.4309999999999996,0.0,0.0,0.0,0.0,-3.0,-3.0,-183.0,-3.0,-3.0,-183.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,-35.0,4898.0,-57.0,2503.0
62,0.0,3.0,0.286,2.717,0.0,0.0,0.0,0.0,-3.0,-3.0,-186.0,-3.0,-3.0,-186.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,565.0,4898.0,-57.0,2503.0
63,0.0,3.0,0.286,3.0029999999999997,0.0,0.0,0.0,0.0,-3.0,-3.0,-189.0,-3.0,-3.0,-189.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6696333034047344,-35.0,4898.0,-57.0,2503.0
64,77.0,80.0,11.000000000000002,14.003,5.0,5.0,0.714,0.714,-3.0,-3.0,-192.0,-3.0,-3.0,-192.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
65,0.0,80.0,11.000000000000002,25.003000000000004,0.0,5.0,0.714,1.428,-3.0,-3.0,-195.0,-3.0,-3.0,-195.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
66,0.0,80.0,11.000000000000002,36.00300000000001,0.0,5.0,0.714,2.142,-3.0,-3.0,-198.0,-3.0,-3.0,-198.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
67,0.0,80.0,11.000000000000002,47.003,0.0,5.0,0.714,2.856,-3.0,-3.0,-201.0,-3.0,-3.0,-201.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
68,0.0,80.0,11.000000000000002,58.003,0.0,5.0,0.714,3.57,-3.0,-3.0,-204.0,-3.0,-3.0,-204.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
69,0.0,80.0,11.000000000000002,69.003,0.0,5.0,0.714,4.284,-3.0,-3.0,-207.0,-3.0,-3.0,-207.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
70,0.0,80.0,11.000000000000002,80.003,0.0,5.0,0.714,4.997999999999999,-3.0,-3.0,-210.0,-3.0,-3.0,-210.0,-3.0,0.0,-13.0,0.0,0.0005662918465945528,-0.6699754870523181,-35.0,4898.0,-57.0,2503.0
71,234.0,314.0,33.43200000000001,113.43500000000002,4.0,9.0,0.572,5.569999999999999,-3.0,-3.0,-213.0,-3.0,-3.0,-213.0,-3.0,0.0,-13.0,0.0,0.0005745578405803298,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
72,0.0,314.0,33.43200000000001,146.86700000000005,0.0,9.0,0.572,6.1419999999999995,-3.0,-3.0,-216.0,-3.0,-3.0,-216.0,-3.0,0.0,-13.0,0.0,0.0005749853919933872,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
73,0.0,314.0,33.43200000000001,180.29900000000006,0.0,9.0,0.572,6.713999999999999,-3.0,-3.0,-219.0,-3.0,-3.0,-219.0,-3.0,0.0,-13.0,0.0,0.0005748428748557014,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
74,0.0,314.0,33.43200000000001,213.73100000000005,0.0,9.0,0.572,7.286,-3.0,-3.0,-222.0,-3.0,-3.0,-222.0,-3.0,0.0,-13.0,0.0,0.000574415323442644,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
75,0.0,314.0,33.43200000000001,247.16300000000007,0.0,9.0,0.572,7.857999999999999,-3.0,-3.0,-225.0,-3.0,-3.0,-225.0,-3.0,0.0,-13.0,0.0,0.0005899496914503968,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
76,0.0,314.0,33.43200000000001,280.595,0.0,9.0,0.572,8.43,-3.0,-3.0,-228.0,-3.0,-3.0,-228.0,-3.0,0.0,-13.0,0.0,0.0005893796228996536,-0.6695514985677028,-35.0,4898.0,-57.0,2503.0
