days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
21,0.0,4.0,0.286,3.2889999999999997,0.0,3.0,0.0,0.858,-1.0,-1.0,-21.0,-1.0,-1.0,-21.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08262515729281153,5633.5,55363.5,2460.0,30869.0
22,5.0,9.0,0.715,4.004,3.0,6.0,0.429,1.287,-1.0,-1.0,-22.0,-1.0,-1.0,-22.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08259903473980983,5633.5,55363.5,2460.0,30869.0
23,0.0,9.0,0.715,4.718999999999999,0.0,6.0,0.429,1.716,-1.0,-1.0,-23.0,-1.0,-1.0,-23.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08259903473980983,5633.5,55363.5,2460.0,30869.0
24,0.0,9.0,0.715,5.433999999999999,0.0,6.0,0.429,2.145,-1.0,-1.0,-24.0,-1.0,-1.0,-24.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08259903473980983,5633.5,55363.5,2460.0,30869.0
25,0.0,9.0,0.715,6.148999999999999,0.0,6.0,0.429,2.574,-1.0,-1.0,-25.0,-1.0,-1.0,-25.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08259903473980983,5633.5,55363.5,2460.0,30869.0
26,0.0,9.0,0.715,6.863999999999999,0.0,6.0,0.429,3.003,-1.0,-1.0,-26.0,-1.0,-1.0,-26.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08259903473980983,5633.5,55363.5,2460.0,30869.0
27,0.0,9.0,0.715,7.578999999999998,0.0,6.0,0.429,3.4319999999999995,-1.0,-1.0,-27.0,-1.0,-1.0,-27.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08423472069575191,5633.5,55363.5,2460.0,30869.0
28,0.0,9.0,0.715,8.293999999999999,0.0,6.0,0.429,3.8609999999999993,-1.0,-1.0,-28.0,-1.0,-1.0,-28.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08423472069575191,5633.5,55363.5,2460.0,30869.0
29,21.0,30.0,3.002,11.295999999999998,4.0,10.0,0.572,4.432999999999999,-1.0,-1.0,-29.0,-1.0,-1.0,-29.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
30,0.0,30.0,3.002,14.297999999999996,0.0,10.0,0.572,5.004999999999999,-1.0,-1.0,-30.0,-1.0,-1.0,-30.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
31,0.0,30.0,3.002,17.299999999999997,0.0,10.0,0.572,5.577,-1.0,-1.0,-31.0,-1.0,-1.0,-31.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
32,0.0,30.0,3.002,20.301999999999996,0.0,10.0,0.572,6.149,-1.0,-1.0,-32.0,-1.0,-1.0,-32.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
33,0.0,30.0,3.002,23.304,0.0,10.0,0.572,6.721,-1.0,-1.0,-33.0,-1.0,-1.0,-33.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
34,0.0,30.0,3.002,26.306,0.0,10.0,0.572,7.293,-1.0,-1.0,-34.0,-1.0,-1.0,-34.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
35,0.0,30.0,3.002,29.307999999999996,0.0,10.0,0.572,7.865,-1.0,-1.0,-35.0,-1.0,-1.0,-35.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08411860276198216,5633.5,55363.5,2460.0,30869.0
36,54.0,84.0,7.715,37.02299999999999,1.0,11.0,0.143,8.008000000000001,-1.0,-1.0,-36.0,-1.0,-1.0,-36.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
37,0.0,84.0,7.715,44.738,0.0,11.0,0.143,8.151,-1.0,-1.0,-37.0,-1.0,-1.0,-37.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
38,0.0,84.0,7.715,52.453,0.0,11.0,0.143,8.294,-1.0,-1.0,-38.0,-1.0,-1.0,-38.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
39,0.0,84.0,7.715,60.16799999999999,0.0,11.0,0.143,8.437000000000001,-1.0,-1.0,-39.0,-1.0,-1.0,-39.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55213.5,2384.0,30441.5
40,0.0,84.0,7.715,67.883,0.0,11.0,0.143,8.58,-1.0,-1.0,-40.0,-1.0,-1.0,-40.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
41,0.0,84.0,7.715,75.59799999999998,0.0,11.0,0.143,8.723,-1.0,-1.0,-41.0,-1.0,-1.0,-41.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
42,0.0,84.0,7.715,83.31299999999999,0.0,11.0,0.143,8.866,-1.0,-1.0,-42.0,-1.0,-1.0,-42.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.08463070037113139,5633.5,55363.5,2460.0,30869.0
43,21.0,105.0,2.9989999999999997,86.31199999999998,1.0,12.0,0.143,9.009,-1.0,-1.0,-43.0,-1.0,-1.0,-43.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
44,0.0,105.0,2.9989999999999997,89.31099999999999,0.0,12.0,0.143,9.152000000000001,-1.0,-1.0,-44.0,-1.0,-1.0,-44.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
45,0.0,105.0,2.9989999999999997,92.31,0.0,12.0,0.143,9.295000000000002,-1.0,-1.0,-45.0,-1.0,-1.0,-45.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
46,0.0,105.0,2.9989999999999997,95.309,0.0,12.0,0.143,9.438,-1.0,-1.0,-46.0,-1.0,-1.0,-46.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
47,0.0,105.0,2.9989999999999997,98.30799999999999,0.0,12.0,0.143,9.581,-1.0,-1.0,-47.0,-1.0,-1.0,-47.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
48,0.0,105.0,2.9989999999999997,101.30699999999997,0.0,12.0,0.143,9.724,-1.0,-1.0,-48.0,-1.0,-1.0,-48.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
49,0.0,105.0,2.9989999999999997,104.30599999999998,0.0,12.0,0.143,9.867,-1.0,-1.0,-49.0,-1.0,-1.0,-49.0,-3.0,0.0,-3.0,0.0,0.0006309233685350664,-0.0843760054793648,5633.5,55363.5,2460.0,30869.0
