days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
71,0.0,75.0,7.0,54.004999999999995,0.0,4.0,0.571,2.284,-6.0,-6.0,-402.0,-6.0,-6.0,-402.0,-6.0,0.0,-6.0,0.0,-7.649607365285673e-05,-0.6429738694828053,25.0,977.0,-24.0,-24.0
72,0.0,75.0,7.0,61.005,0.0,4.0,0.571,2.8549999999999995,-6.0,-6.0,-408.0,-6.0,-6.0,-408.0,-6.0,0.0,-6.0,0.0,-7.514216084484156e-05,-0.6429738694828053,25.0,977.0,-24.0,-24.0
73,0.0,75.0,7.0,68.005,0.0,4.0,0.571,3.4259999999999997,-6.0,-6.0,-414.0,-6.0,-6.0,-414.0,-6.0,0.0,-6.0,0.0,-7.175737882480368e-05,-0.6429738694828053,25.0,977.0,-24.0,-24.0
74,0.0,75.0,7.0,75.00500000000001,0.0,4.0,0.571,3.996999999999999,-6.0,-6.0,-420.0,-6.0,-6.0,-420.0,-6.0,0.0,-6.0,0.0,-7.209585702680745e-05,-0.6429738694828053,25.0,977.0,-24.0,-24.0
75,185.0,260.0,26.429,101.434,3.0,7.0,0.429,4.425999999999999,-6.0,-6.0,-426.0,-6.0,-6.0,-426.0,-6.0,0.0,-6.0,0.0,-7.175737882480368e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
76,0.0,260.0,26.429,127.863,0.0,7.0,0.429,4.855,-6.0,-6.0,-432.0,-6.0,-6.0,-432.0,-6.0,0.0,-6.0,0.0,-6.938803141077713e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
77,0.0,260.0,26.429,154.292,0.0,7.0,0.429,5.284,-6.0,-6.0,-438.0,-6.0,-6.0,-438.0,-6.0,0.0,-6.0,0.0,-6.871107500676955e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
78,0.0,260.0,26.429,180.721,0.0,7.0,0.429,5.713,-6.0,-6.0,-444.0,-6.0,-6.0,-444.0,-6.0,0.0,-6.0,0.0,-6.735716219875439e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
79,0.0,260.0,26.429,207.15,0.0,7.0,0.429,6.142,-6.0,-6.0,-450.0,-6.0,-6.0,-450.0,-6.0,0.0,-6.0,0.0,-6.735716219875439e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
80,0.0,260.0,26.429,233.579,0.0,7.0,0.429,6.571000000000001,-6.0,-6.0,-456.0,-6.0,-6.0,-456.0,-6.0,0.0,-6.0,0.0,-6.803411860276196e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
81,0.0,260.0,26.429,260.008,0.0,7.0,0.429,7.000000000000001,-6.0,-6.0,-462.0,-6.0,-6.0,-462.0,-6.0,0.0,-6.0,0.0,-6.66802057947468e-05,-0.6430344570809641,25.0,977.0,-24.0,-24.0
82,927.0,1187.0,132.429,392.43699999999995,2.0,9.0,0.286,7.286,-6.0,-6.0,-468.0,-6.0,-6.0,-468.0,-6.0,0.0,-6.0,0.0,-6.769564040075817e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
83,0.0,1187.0,132.429,524.866,0.0,9.0,0.286,7.572,-6.0,-6.0,-474.0,-6.0,-6.0,-474.0,-6.0,0.0,-6.0,0.0,-3.926347143243976e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
84,0.0,1187.0,132.429,657.2949999999998,0.0,9.0,0.286,7.858,-6.0,-6.0,-480.0,-6.0,-6.0,-480.0,-6.0,0.0,-6.0,0.0,-4.2309775250473874e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
85,0.0,1187.0,132.429,789.7239999999999,0.0,9.0,0.286,8.144,-6.0,-6.0,-486.0,-6.0,-6.0,-486.0,-6.0,0.0,-6.0,0.0,-4.738694828053073e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
86,0.0,1187.0,132.429,922.1529999999999,0.0,9.0,0.286,8.43,-6.0,-6.0,-492.0,-6.0,-6.0,-492.0,-6.0,0.0,-6.0,0.0,-5.314107771459519e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
87,0.0,1187.0,132.429,1054.5819999999999,0.0,9.0,0.286,8.716,-6.0,-6.0,-498.0,-6.0,-6.0,-498.0,-6.0,0.0,-6.0,0.0,-6.126455456268617e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
88,0.0,1187.0,132.429,1187.0109999999997,0.0,9.0,0.286,9.001999999999999,-6.0,-6.0,-504.0,-6.0,-6.0,-504.0,-6.0,0.0,-6.0,0.0,-6.904955320877334e-05,-0.6428120769022475,25.0,977.0,-24.0,-24.0
89,3209.0,4396.0,458.428,1645.439,9.0,18.0,1.286,10.288000000000002,-6.0,-6.0,-510.0,-6.0,-6.0,-510.0,-6.0,0.0,-6.0,0.0,-7.683455185486055e-05,-0.6428706336311942,25.0,977.0,-24.0,-24.0
90,0.0,4396.0,458.428,2103.867,0.0,18.0,1.286,11.574,-6.0,-6.0,-516.0,-6.0,-6.0,-516.0,-6.0,0.0,-6.0,0.0,-8.326563769293255e-05,-0.6428706336311942,25.0,977.0,-24.0,-24.0
91,0.0,4396.0,458.428,2562.2950000000005,0.0,18.0,1.286,12.860000000000001,-6.0,-6.0,-522.0,-6.0,-6.0,-522.0,-6.0,0.0,-6.0,0.0,-9.003520173300838e-05,-0.6420792715949093,59.0,403.0,-24.0,-24.0
92,0.0,4396.0,458.428,3020.7229999999995,0.0,18.0,1.286,14.145999999999999,-6.0,-6.0,-528.0,-6.0,-6.0,-528.0,-6.0,0.0,-6.0,0.0,-9.612780936907663e-05,-0.6420792715949093,63.0,418.0,-24.0,-24.0
93,0.0,4396.0,458.428,3479.151,0.0,18.0,1.286,15.432,-6.0,-6.0,-534.0,-6.0,-6.0,-534.0,-6.0,0.0,-6.0,0.0,-0.00010222041700514489,-0.6420792715949093,69.0,392.0,-24.0,-24.0
94,0.0,4396.0,458.428,3937.5789999999997,0.0,18.0,1.286,16.718,-6.0,-6.0,-540.0,-6.0,-6.0,-540.0,-6.0,0.0,-6.0,0.0,-0.00010831302464121309,-0.6420792715949093,70.0,434.0,-24.0,-24.0
95,0.0,4396.0,458.428,4396.0070000000005,0.0,18.0,1.286,18.004,-6.0,-6.0,-546.0,-6.0,-6.0,-546.0,-6.0,0.0,-6.0,0.0,-0.00011372867587327378,-0.6420792715949093,72.0,467.0,-24.0,-24.0
96,2283.0,6679.0,326.143,4722.15,24.0,42.0,3.429,21.433000000000003,-6.0,-6.0,-552.0,-6.0,-6.0,-552.0,-6.0,0.0,-6.0,0.0,-0.00011812889249932305,-0.6419164635797454,73.0,434.0,-24.0,-24.0
