days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
1077,0.0,152669.0,6.429,152662.5979999996,0.0,3447.0,2.0,3445.0099999999966,133.0,1505105.0,1512123.0,133.0,842416.0,1512123.0,742316.0,742487.4,45429.0,45440.2,0.08,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1078,0.0,152669.0,6.429,152669.0269999996,0.0,3447.0,2.0,3447.0099999999966,149.0,1505105.0,1512272.0,149.0,842416.0,1512272.0,742316.0,742658.8,45429.0,45451.4,0.07,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1079,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,165.0,1505105.0,1512437.0,165.0,842416.0,1512437.0,742316.0,742830.2,45429.0,45462.6,0.07,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1080,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,182.0,1505105.0,1512619.0,182.0,842416.0,1512619.0,742316.0,743001.6,45429.0,45473.8,0.06,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1081,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,198.0,1506260.0,1512817.0,198.0,843156.0,1512817.0,743173.0,743173.0,45485.0,45485.0,0.05,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1082,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,189.0,1506260.0,1513006.0,189.0,843156.0,1513006.0,743173.0,743213.75,45485.0,45487.25,0.05,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1083,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,180.0,1506260.0,1513186.0,180.0,843156.0,1513186.0,743173.0,743254.5,45485.0,45489.5,0.04,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1084,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,155.0,1506260.0,1513341.0,155.0,843156.0,1513341.0,743173.0,743295.25,45485.0,45491.75,0.04,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1085,0.0,152669.0,0.0,152669.0269999996,0.0,3447.0,0.0,3447.0099999999966,129.0,1506260.0,1513470.0,129.0,843156.0,1513470.0,743173.0,743336.0,45485.0,45494.0,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1086,122.0,152791.0,17.429,152686.4559999996,16.0,3463.0,2.286,3449.2959999999966,104.0,1506260.0,1513574.0,104.0,843156.0,1513574.0,743173.0,743376.75,45485.0,45496.25,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1087,0.0,152791.0,17.429,152703.8849999996,0.0,3463.0,2.286,3451.5819999999967,78.0,1506260.0,1513652.0,78.0,843156.0,1513652.0,743173.0,743417.5,45485.0,45498.5,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1088,0.0,152791.0,17.429,152721.3139999996,0.0,3463.0,2.286,3453.8679999999968,53.0,1506260.0,1513705.0,53.0,843156.0,1513705.0,743173.0,743458.25,45485.0,45500.75,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1089,0.0,152791.0,17.429,152738.7429999996,0.0,3463.0,2.286,3456.153999999997,53.0,1506682.0,1513758.0,53.0,843447.0,1513758.0,743499.0,743499.0,45503.0,45503.0,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1090,0.0,152791.0,17.429,152756.1719999996,0.0,3463.0,2.286,3458.439999999997,57.0,1506682.0,1513815.0,57.0,843447.0,1513815.0,743499.0,743561.5714285715,45503.0,45507.28571428572,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1091,0.0,152791.0,17.429,152773.60099999962,0.0,3463.0,2.286,3460.725999999997,62.0,1506682.0,1513877.0,62.0,843447.0,1513877.0,743499.0,743624.1428571428,45503.0,45511.57142857143,0.02,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1092,0.0,152791.0,17.429,152791.02999999962,0.0,3463.0,2.286,3463.011999999997,66.0,1506682.0,1513943.0,66.0,843447.0,1513943.0,743499.0,743686.7142857143,45503.0,45515.857142857145,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1093,0.0,152791.0,0.0,152791.02999999962,0.0,3463.0,0.0,3463.011999999997,71.0,1506682.0,1514014.0,71.0,843447.0,1514014.0,743499.0,743749.2857142857,45503.0,45520.142857142855,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
1094,0.0,152791.0,0.0,152791.02999999962,0.0,3463.0,0.0,3463.011999999997,75.0,1506682.0,1514089.0,75.0,843447.0,1514089.0,743499.0,743811.8571428572,45503.0,45524.42857142857,0.03,11.11,1.16,-1.0,-1.0,-1.0,-1.0
