days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
415,0.0,1278653.0,8740.714,1234949.427999999,0.0,34489.0,186.571,33556.145000000004,63824.0,1956725.0,1902320.0,63824.0,1224091.0,1902320.0,732634.0,770855.3333333334,0.0,0.0,0.95,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
416,0.0,1278653.0,8740.714,1243690.1419999986,0.0,34489.0,186.571,33742.71600000001,57394.0,2059871.0,1959714.0,57394.0,1269905.0,1959714.0,789966.0,789966.0,0.0,0.0,0.93,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
417,0.0,1278653.0,8740.714,1252430.8559999985,0.0,34489.0,186.571,33929.28700000001,63074.0,2188788.0,2022788.0,63074.0,1363138.0,2022788.0,825650.0,825650.0,0.0,0.0,0.9,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
418,0.0,1278653.0,8740.714,1261171.5699999984,0.0,34489.0,186.571,34115.858000000015,75384.0,2315665.0,2098172.0,75384.0,1461920.0,2098172.0,853745.0,853745.0,0.0,0.0,0.88,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
419,0.0,1278653.0,8740.714,1269912.2839999984,0.0,34489.0,186.571,34302.42900000002,82443.0,2449451.0,2180615.0,82443.0,1583581.0,2180615.0,865870.0,865870.0,0.0,0.0,0.86,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
420,0.0,1278653.0,8740.714,1278652.9979999985,0.0,34489.0,186.571,34489.00000000002,91687.0,2598535.0,2272302.0,91687.0,1616165.0,2272302.0,982370.0,982370.0,0.0,0.0,0.85,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
421,55981.0,1334634.0,7997.286,1286650.2839999984,1677.0,36166.0,239.571,34728.571000000025,99865.0,2690163.0,2372167.0,99865.0,1691724.0,2372167.0,998439.0,998439.0,0.0,0.0,0.84,68.06,-1000.0,-1.0,-1.0,-1.0,-1.0
422,0.0,1334634.0,7997.286,1294647.5699999984,0.0,36166.0,239.571,34968.14200000003,118752.0,2690163.0,2490919.0,118752.0,1691724.0,2490919.0,998439.0,1026865.0,0.0,0.0,0.84,71.76,-1000.0,-1.0,-1.0,-1.0,-1.0
423,0.0,1334634.0,7997.286,1302644.8559999985,0.0,36166.0,239.571,35207.71300000003,137640.0,3023348.0,2628559.0,137640.0,1968057.0,2628559.0,1055291.0,1055291.0,0.0,0.0,0.84,71.76,-1000.0,-1.0,-1.0,-1.0,-1.0
424,0.0,1334634.0,7997.286,1310642.1419999986,0.0,36166.0,239.571,35447.28400000004,171080.0,3386351.0,2799639.0,171080.0,2286123.0,2799639.0,1100228.0,1100228.0,0.0,0.0,0.85,71.76,-1000.0,-1.0,-1.0,-1.0,-1.0
