days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
711,0.0,2168646.0,3915.0,2156901.927999998,0.0,21171.0,32.429,21133.72,319056.0,99252063.0,98283690.0,319056.0,50441125.0,98283690.0,44152623.0,44152623.0,4658315.0,4658315.0,0.86,43.06,17.89,-1.0,-1.0,-1.0,-1.0
712,0.0,2168646.0,3915.0,2160816.927999998,0.0,21171.0,32.429,21166.149,309355.0,99687596.0,98593045.0,309355.0,50544648.0,98593045.0,44319753.0,44319753.0,4823195.0,4823195.0,0.86,43.06,17.89,-1.0,-1.0,-1.0,-1.0
713,0.0,2168646.0,3915.0,2164731.927999998,0.0,21171.0,32.429,21198.578,343694.0,100289677.0,98936739.0,343694.0,50676622.0,98936739.0,44546442.0,44546442.0,5066613.0,5066613.0,0.87,43.06,17.89,-1.0,-1.0,-1.0,-1.0
714,0.0,2168646.0,3915.0,2168646.927999998,0.0,21171.0,32.429,21231.007,355481.0,100468444.0,99292220.0,355481.0,50700053.0,99292220.0,44601352.0,44601352.0,5167039.0,5167039.0,0.87,43.06,17.89,-1.0,-1.0,-1.0,-1.0
715,22882.0,2191528.0,3268.857,2171915.784999998,206.0,21377.0,29.429,21260.436,358506.0,100557955.0,99650726.0,358506.0,50712220.0,99650726.0,44628743.0,44628743.0,5216992.0,5216992.0,0.88,43.06,17.89,-1.0,-1.0,-1.0,-1.0
716,0.0,2191528.0,3268.857,2175184.6419999977,0.0,21377.0,29.429,21289.865,362388.0,100984499.0,100013114.0,362388.0,50793694.0,100013114.0,44779616.0,44779616.0,5411189.0,5411189.0,0.89,43.06,17.89,-1.0,-1.0,-1.0,-1.0
717,0.0,2191528.0,3268.857,2178453.498999997,0.0,21377.0,29.429,21319.294,373369.0,101437383.0,100386483.0,373369.0,50872393.0,100386483.0,44931528.0,44931528.0,5633462.0,5633462.0,0.9,43.06,17.89,-1.0,-1.0,-1.0,-1.0
718,0.0,2191528.0,3268.857,2181722.3559999974,0.0,21377.0,29.429,21348.723,384259.0,101941875.0,100770742.0,384259.0,50957652.0,100770742.0,45109171.0,45109171.0,5875052.0,5875052.0,0.91,43.06,17.89,-1.0,-1.0,-1.0,-1.0
719,0.0,2191528.0,3268.857,2184991.212999997,0.0,21377.0,29.429,21378.152,399617.0,102484917.0,101170359.0,399617.0,51040374.0,101170359.0,45302478.0,45302478.0,6142065.0,6142065.0,0.92,43.06,17.89,-1.0,-1.0,-1.0,-1.0
720,0.0,2191528.0,3268.857,2188260.069999997,0.0,21377.0,29.429,21407.581,406415.0,103134583.0,101576774.0,406415.0,51137962.0,101576774.0,45552103.0,45552103.0,6444518.0,6444518.0,0.93,43.06,17.89,-1.0,-1.0,-1.0,-1.0
721,0.0,2191528.0,3268.857,2191528.926999997,0.0,21377.0,29.429,21437.01,401253.0,103277215.0,101978027.0,401253.0,51150523.0,101978027.0,45599286.0,45599286.0,6527406.0,6527406.0,0.95,43.06,17.89,-1.0,-1.0,-1.0,-1.0
722,18442.0,2209970.0,2634.571,2194163.497999997,203.0,21580.0,29.0,21466.01,401358.0,103367460.0,102379385.0,401358.0,51159316.0,102379385.0,45626775.0,45626775.0,6581369.0,6581369.0,0.97,43.06,17.89,-1.0,-1.0,-1.0,-1.0
723,0.0,2209970.0,2634.571,2196798.068999997,0.0,21580.0,29.0,21495.01,413446.0,103878623.0,102792831.0,413446.0,51229665.0,102792831.0,45840911.0,45840911.0,6808047.0,6808047.0,0.99,43.06,17.89,-1.0,-1.0,-1.0,-1.0
724,0.0,2209970.0,2634.571,2199432.639999997,0.0,21580.0,29.0,21524.01,420993.0,104384337.0,103213824.0,420993.0,51298981.0,103213824.0,46035483.0,46035483.0,7049873.0,7049873.0,1.01,43.06,17.89,-1.0,-1.0,-1.0,-1.0
725,0.0,2209970.0,2634.571,2202067.210999997,0.0,21580.0,29.0,21553.01,414950.0,104846522.0,103628774.0,414950.0,51366425.0,103628774.0,46209589.0,46209589.0,7270508.0,7270508.0,1.04,43.06,17.89,-1.0,-1.0,-1.0,-1.0
726,0.0,2209970.0,2634.571,2204701.781999997,0.0,21580.0,29.0,21582.01,380063.0,105145361.0,104008837.0,380063.0,51407664.0,104008837.0,46317067.0,46317067.0,7420630.0,7420630.0,1.06,43.06,17.89,-1.0,-1.0,-1.0,-1.0
727,0.0,2209970.0,2634.571,2207336.352999997,0.0,21580.0,29.0,21611.01,289384.0,105160269.0,104298221.0,289384.0,51410504.0,104298221.0,46319204.0,46319204.0,7430561.0,7430561.0,1.09,43.06,20.68,-1.0,-1.0,-1.0,-1.0
728,0.0,2209970.0,2634.571,2209970.923999997,0.0,21580.0,29.0,21640.01,270471.0,105170510.0,104568692.0,270471.0,51411912.0,104568692.0,46320706.0,46320706.0,7437892.0,7437892.0,1.11,43.06,20.68,-1.0,-1.0,-1.0,-1.0
729,19588.0,2229558.0,2798.286,2212769.2099999967,140.0,21720.0,20.0,21660.01,259660.0,105185081.0,104828352.0,259660.0,51413767.0,104828352.0,46322320.0,46322320.0,7448994.0,7448994.0,1.14,43.06,20.68,-1.0,-1.0,-1.0,-1.0
730,0.0,2229558.0,2798.286,2215567.495999997,0.0,21720.0,20.0,21680.01,190627.0,105213013.0,105018979.0,190627.0,51416795.0,105018979.0,46330079.0,46330079.0,7466139.0,7466139.0,1.17,43.06,20.68,-1.0,-1.0,-1.0,-1.0
731,0.0,2229558.0,2798.286,2218365.7819999964,0.0,21720.0,20.0,21700.01,159623.0,105501697.0,105178602.0,159623.0,51445669.0,105178602.0,46445563.0,46445563.0,7610465.0,7610465.0,1.2,43.06,20.68,-1.0,-1.0,-1.0,-1.0
732,0.0,2229558.0,2798.286,2221164.067999996,0.0,21720.0,20.0,21720.01,155497.0,105935000.0,105334099.0,155497.0,51486525.0,105334099.0,46608783.0,46608783.0,7839692.0,7839692.0,1.24,43.06,20.68,-1.0,-1.0,-1.0,-1.0
733,0.0,2229558.0,2798.286,2223962.353999996,0.0,21720.0,20.0,21740.01,189844.0,106474266.0,105523943.0,189844.0,51536177.0,105523943.0,46782157.0,46782157.0,8155932.0,8155932.0,1.27,43.06,20.68,-1.0,-1.0,-1.0,-1.0
734,0.0,2229558.0,2798.286,2226760.639999996,0.0,21720.0,20.0,21760.01,289208.0,107184723.0,105813151.0,289208.0,51599728.0,105813151.0,46981568.0,46981568.0,8603427.0,8603427.0,1.29,43.06,20.68,-1.0,-1.0,-1.0,-1.0
735,0.0,2229558.0,2798.286,2229558.925999996,0.0,21720.0,20.0,21780.01,310763.0,107345848.0,106123914.0,310763.0,51609819.0,106123914.0,47007723.0,47007723.0,8728306.0,8728306.0,1.3,43.06,20.68,-1.0,-1.0,-1.0,-1.0
