days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
784,0.0,63433.0,84.143,63096.42700000006,0.0,1350.0,2.143,1341.441,3300.0,1185489.0,1199703.0,3300.0,1007538.0,1199703.0,956396.0,973392.0,0.0,0.0,0.67,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
785,0.0,63433.0,84.143,63180.57000000006,0.0,1350.0,2.143,1343.584,3300.0,1185489.0,1203003.0,3300.0,1007538.0,1203003.0,956396.0,975820.0,0.0,0.0,0.66,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
786,0.0,63433.0,84.143,63264.71300000005,0.0,1350.0,2.143,1345.727,3300.0,1185489.0,1206303.0,3300.0,1007538.0,1206303.0,956396.0,978248.0,0.0,0.0,0.65,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
787,0.0,63433.0,84.143,63348.85600000005,0.0,1350.0,2.143,1347.87,3300.0,1185489.0,1209603.0,3300.0,1007538.0,1209603.0,956396.0,980676.0,0.0,0.0,0.64,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
788,0.0,63433.0,84.143,63432.99900000005,0.0,1350.0,2.143,1350.013,3300.0,1185489.0,1212903.0,3300.0,1007538.0,1212903.0,956396.0,983104.0,0.0,0.0,0.63,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
789,226.0,63659.0,32.286,63465.28500000005,16.0,1366.0,2.286,1352.2990000000002,3300.0,1185489.0,1216203.0,3300.0,1007538.0,1216203.0,956396.0,985532.0,0.0,0.0,0.63,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
790,0.0,63659.0,32.286,63497.57100000005,0.0,1366.0,2.286,1354.5850000000005,3300.0,1228391.0,1219503.0,3300.0,1038325.0,1219503.0,987960.0,987960.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
791,0.0,63659.0,32.286,63529.85700000005,0.0,1366.0,2.286,1356.8710000000003,3453.0,1228391.0,1222956.0,3453.0,1038325.0,1222956.0,987960.0,991459.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
792,0.0,63659.0,32.286,63562.14300000005,0.0,1366.0,2.286,1359.1570000000004,3606.0,1228391.0,1226562.0,3606.0,1038325.0,1226562.0,987960.0,994958.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
793,0.0,63659.0,32.286,63594.42900000005,0.0,1366.0,2.286,1361.4430000000004,3759.0,1228391.0,1230321.0,3759.0,1038325.0,1230321.0,987960.0,998457.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
794,0.0,63659.0,32.286,63626.71500000005,0.0,1366.0,2.286,1363.7290000000005,3911.0,1228391.0,1234232.0,3911.0,1038325.0,1234232.0,987960.0,1001956.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
795,0.0,63659.0,32.286,63659.00100000005,0.0,1366.0,2.286,1366.0150000000006,4064.0,1228391.0,1238296.0,4064.0,1038325.0,1238296.0,987960.0,1005455.0,0.0,0.0,0.61,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
796,132.0,63791.0,18.857,63677.85800000005,7.0,1373.0,1.0,1367.0150000000006,4217.0,1228391.0,1242513.0,4217.0,1038325.0,1242513.0,987960.0,1008954.0,0.0,0.0,0.61,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
797,0.0,63791.0,18.857,63696.715000000055,0.0,1373.0,1.0,1368.0150000000006,4370.0,1258980.0,1246883.0,4370.0,1062980.0,1246883.0,1012453.0,1012453.0,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
798,0.0,63791.0,18.857,63715.57200000006,0.0,1373.0,1.0,1369.0150000000006,4158.0,1258980.0,1251041.0,4158.0,1062980.0,1251041.0,1012453.0,1014649.2857142856,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
799,0.0,63791.0,18.857,63734.42900000006,0.0,1373.0,1.0,1370.0150000000006,3946.0,1258980.0,1254987.0,3946.0,1062980.0,1254987.0,1012453.0,1016845.5714285716,0.0,0.0,0.62,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
800,0.0,63791.0,18.857,63753.28600000007,0.0,1373.0,1.0,1371.0150000000006,3733.0,1258980.0,1258720.0,3733.0,1062980.0,1258720.0,1012453.0,1019041.8571428572,0.0,0.0,0.63,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
801,0.0,63791.0,18.857,63772.14300000007,0.0,1373.0,1.0,1372.0150000000006,3521.0,1258980.0,1262241.0,3521.0,1062980.0,1262241.0,1012453.0,1021238.1428571428,0.0,0.0,0.63,44.91,-1000.0,-1.0,-1.0,-1.0,-1.0
