days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
455,0.0,198794.0,1879.0,198794.00099999952,0.0,2784.0,19.571,2784.026000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
456,14517.0,213311.0,2073.857,200867.8579999995,152.0,2936.0,21.714,2805.740000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
457,0.0,213311.0,2073.857,202941.7149999995,0.0,2936.0,21.714,2827.454000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
458,0.0,213311.0,2073.857,205015.5719999995,0.0,2936.0,21.714,2849.168000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
459,0.0,213311.0,2073.857,207089.42899999948,0.0,2936.0,21.714,2870.882000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
460,0.0,213311.0,2073.857,209163.28599999947,0.0,2936.0,21.714,2892.596000000002,0.0,430000.0,0.0,0.0,430000.0,0.0,0.0,0.0,0.0,0.0,0.98,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
461,0.0,213311.0,2073.857,211237.14299999943,0.0,2936.0,21.714,2914.3100000000018,32074.0,430000.0,32074.0,32074.0,430000.0,32074.0,0.0,0.0,0.0,0.0,0.97,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
462,0.0,213311.0,2073.857,213310.99999999945,0.0,2936.0,21.714,2936.0240000000017,32074.0,430000.0,64148.0,32074.0,430000.0,64148.0,0.0,0.0,0.0,0.0,0.96,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
463,13944.0,227255.0,1992.0,215302.99999999945,210.0,3146.0,30.0,2966.0240000000017,32074.0,430000.0,96222.0,32074.0,430000.0,96222.0,0.0,0.0,0.0,0.0,0.96,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
464,0.0,227255.0,1992.0,217294.99999999945,0.0,3146.0,30.0,2996.0240000000017,32074.0,430000.0,128296.0,32074.0,430000.0,128296.0,0.0,0.0,0.0,0.0,0.96,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
465,0.0,227255.0,1992.0,219286.99999999945,0.0,3146.0,30.0,3026.0240000000017,32074.0,430000.0,160370.0,32074.0,430000.0,160370.0,0.0,0.0,0.0,0.0,0.95,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
466,0.0,227255.0,1992.0,221278.99999999945,0.0,3146.0,30.0,3056.0240000000017,32074.0,430000.0,192444.0,32074.0,430000.0,192444.0,0.0,0.0,0.0,0.0,0.94,43.52,-1000.0,-1.0,-1.0,-1.0,-1.0
