days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
500,0.0,10773.0,5.714,10767.285999999998,0.0,319.0,0.143,318.86799999999977,666.0,16000.0,33204.0,666.0,16000.0,33204.0,0.0,0.0,0.0,0.0,0.81,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
501,0.0,10773.0,5.714,10772.999999999998,0.0,319.0,0.143,319.01099999999974,666.0,16000.0,33870.0,666.0,16000.0,33870.0,0.0,0.0,0.0,0.0,0.82,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
502,17.0,10790.0,2.429,10775.428999999998,1.0,320.0,0.143,319.1539999999997,666.0,16000.0,34536.0,666.0,16000.0,34536.0,0.0,0.0,0.0,0.0,0.82,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
503,0.0,10790.0,2.429,10777.857999999998,0.0,320.0,0.143,319.2969999999997,666.0,16000.0,35202.0,666.0,16000.0,35202.0,0.0,0.0,0.0,0.0,0.82,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
504,0.0,10790.0,2.429,10780.286999999998,0.0,320.0,0.143,319.43999999999966,666.0,36637.0,35868.0,666.0,36637.0,35868.0,0.0,0.0,0.0,0.0,0.82,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
505,0.0,10790.0,2.429,10782.716,0.0,320.0,0.143,319.58299999999963,576.0,36637.0,36444.0,576.0,36637.0,36444.0,0.0,0.0,0.0,0.0,0.83,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
506,0.0,10790.0,2.429,10785.145,0.0,320.0,0.143,319.7259999999996,487.0,36637.0,36931.0,487.0,36637.0,36931.0,0.0,0.0,0.0,0.0,0.83,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
507,0.0,10790.0,2.429,10787.574,0.0,320.0,0.143,319.8689999999996,398.0,36759.0,37329.0,398.0,36637.0,37329.0,122.0,122.0,0.0,0.0,0.84,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
508,0.0,10790.0,2.429,10790.003,0.0,320.0,0.143,320.01199999999955,365.0,36759.0,37694.0,365.0,36637.0,37694.0,122.0,556.7333333333333,0.0,0.0,0.85,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
509,32.0,10822.0,4.571,10794.574,6.0,326.0,0.857,320.8689999999996,332.0,36759.0,38026.0,332.0,36637.0,38026.0,122.0,991.4666666666668,0.0,0.0,0.85,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
510,0.0,10822.0,4.571,10799.145,0.0,326.0,0.857,321.7259999999996,299.0,36759.0,38325.0,299.0,36637.0,38325.0,122.0,1426.2,0.0,0.0,0.85,39.81,-1000.0,-1.0,-1.0,-1.0,-1.0
511,0.0,10822.0,4.571,10803.716,0.0,326.0,0.857,322.58299999999963,266.0,36759.0,38591.0,266.0,36637.0,38591.0,122.0,1860.9333333333332,0.0,0.0,0.85,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
512,0.0,10822.0,4.571,10808.286999999998,0.0,326.0,0.857,323.43999999999966,322.0,36759.0,38913.0,322.0,36637.0,38913.0,122.0,2295.666666666667,0.0,0.0,0.86,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
513,0.0,10822.0,4.571,10812.857999999998,0.0,326.0,0.857,324.2969999999997,378.0,36759.0,39291.0,378.0,36637.0,39291.0,122.0,2730.4,0.0,0.0,0.87,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
514,0.0,10822.0,4.571,10817.428999999998,0.0,326.0,0.857,325.1539999999997,435.0,36759.0,39726.0,435.0,36637.0,39726.0,122.0,3165.133333333333,0.0,0.0,0.88,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
515,0.0,10822.0,4.571,10821.999999999998,0.0,326.0,0.857,326.01099999999974,435.0,36759.0,40161.0,435.0,36637.0,40161.0,122.0,3599.866666666667,0.0,0.0,0.89,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
516,9.0,10831.0,1.286,10823.285999999998,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,40596.0,435.0,36637.0,40596.0,122.0,4034.6,0.0,0.0,0.9,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
517,0.0,10831.0,1.286,10824.571999999998,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,41031.0,435.0,36637.0,41031.0,122.0,4469.333333333334,0.0,0.0,0.91,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
518,0.0,10831.0,1.286,10825.857999999998,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,41466.0,435.0,36637.0,41466.0,122.0,4904.066666666667,0.0,0.0,0.92,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
519,0.0,10831.0,1.286,10827.143999999998,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,41901.0,435.0,36637.0,41901.0,122.0,5338.8,0.0,0.0,0.93,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
520,0.0,10831.0,1.286,10828.429999999998,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,42336.0,435.0,36637.0,42336.0,122.0,5773.533333333334,0.0,0.0,0.95,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
521,0.0,10831.0,1.286,10829.716,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,42771.0,435.0,36637.0,42771.0,122.0,6208.266666666666,0.0,0.0,0.96,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
522,0.0,10831.0,1.286,10831.002,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,43206.0,435.0,36637.0,43206.0,122.0,6643.0,0.0,0.0,0.97,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
523,8.0,10839.0,1.143,10832.145,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,43641.0,435.0,36637.0,43641.0,122.0,7077.733333333334,0.0,0.0,0.99,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
524,0.0,10839.0,1.143,10833.288,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,44076.0,435.0,36637.0,44076.0,122.0,7512.466666666667,0.0,0.0,1.01,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
525,0.0,10839.0,1.143,10834.431,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,44511.0,435.0,36637.0,44511.0,122.0,7947.200000000001,0.0,0.0,1.03,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
526,0.0,10839.0,1.143,10835.574,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,44946.0,435.0,36637.0,44946.0,122.0,8381.933333333334,0.0,0.0,1.05,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
527,0.0,10839.0,1.143,10836.717,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,45381.0,435.0,36637.0,45381.0,122.0,8816.666666666668,0.0,0.0,1.07,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
528,0.0,10839.0,1.143,10837.86,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,45816.0,435.0,36637.0,45816.0,122.0,9251.4,0.0,0.0,1.09,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
529,0.0,10839.0,1.143,10839.003,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,46251.0,435.0,36637.0,46251.0,122.0,9686.133333333331,0.0,0.0,1.11,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
530,20.0,10859.0,2.857,10841.86,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,46686.0,435.0,36637.0,46686.0,122.0,10120.866666666669,0.0,0.0,1.12,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
531,0.0,10859.0,2.857,10844.717,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,47121.0,435.0,36637.0,47121.0,122.0,10555.6,0.0,0.0,1.14,48.15,-1000.0,-1.0,-1.0,-1.0,-1.0
532,0.0,10859.0,2.857,10847.574,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,47556.0,435.0,36637.0,47556.0,122.0,10990.333333333334,0.0,0.0,1.15,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
533,0.0,10859.0,2.857,10850.431,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,47991.0,435.0,36637.0,47991.0,122.0,11425.066666666668,0.0,0.0,1.17,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
534,0.0,10859.0,2.857,10853.288,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,48426.0,435.0,36637.0,48426.0,122.0,11859.8,0.0,0.0,1.19,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
535,0.0,10859.0,2.857,10856.145,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,48861.0,435.0,36637.0,48861.0,122.0,12294.533333333333,0.0,0.0,1.2,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
536,0.0,10859.0,2.857,10859.002,0.0,326.0,0.0,326.01099999999974,435.0,36759.0,49296.0,435.0,36637.0,49296.0,122.0,12729.266666666666,0.0,0.0,1.2,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
537,222.0,11081.0,31.714,10890.716,3.0,329.0,0.429,326.4399999999997,435.0,36759.0,49731.0,435.0,36637.0,49731.0,122.0,13164.0,0.0,0.0,1.2,42.59,-1000.0,-1.0,-1.0,-1.0,-1.0
