days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
1052,0.0,9462.0,0.429,9461.160999999998,0.0,116.0,0.0,116.03900000000014,2.0,72943.0,64613.0,2.0,37312.0,64613.0,31434.0,31437.14285714286,4197.0,4198.714285714285,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1053,0.0,9462.0,0.429,9461.589999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64616.0,3.0,37312.0,64616.0,31434.0,31437.666666666668,4197.0,4199.0,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1054,0.0,9462.0,0.429,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64619.0,3.0,37312.0,64619.0,31434.0,31438.19047619048,4197.0,4199.285714285715,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1055,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64622.0,3.0,37312.0,64622.0,31434.0,31438.714285714286,4197.0,4199.571428571428,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1056,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64625.0,3.0,37312.0,64625.0,31434.0,31439.23809523809,4197.0,4199.857142857143,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1057,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64628.0,3.0,37312.0,64628.0,31434.0,31439.761904761905,4197.0,4200.142857142857,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1058,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64631.0,3.0,37312.0,64631.0,31434.0,31440.285714285717,4197.0,4200.428571428572,0.03,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1059,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72943.0,64634.0,3.0,37312.0,64634.0,31434.0,31440.809523809523,4197.0,4200.714285714285,0.02,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1060,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,3.0,72979.0,64637.0,3.0,37312.0,64637.0,31434.0,31441.33333333333,4201.0,4201.0,0.02,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
1061,0.0,9462.0,0.0,9462.018999999998,0.0,116.0,0.0,116.03900000000014,2.0,72979.0,64639.0,2.0,37312.0,64639.0,31434.0,31441.85714285714,4201.0,4201.285714285715,0.02,-1.0,37.03,-1.0,-1.0,-1.0,-1.0
