days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
1091,0.0,2037024.0,13.714,2036955.4540000013,0.0,29439.0,0.143,29438.282,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,0.73,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1092,0.0,2037024.0,13.714,2036969.1680000012,0.0,29439.0,0.143,29438.425,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,0.9,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1093,0.0,2037024.0,13.714,2036982.8820000011,0.0,29439.0,0.143,29438.568,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,1.04,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1094,0.0,2037024.0,13.714,2036996.5960000013,0.0,29439.0,0.143,29438.711,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,1.15,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1095,0.0,2037024.0,13.714,2037010.3100000008,0.0,29439.0,0.143,29438.854,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,1.38,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1096,0.0,2037024.0,13.714,2037024.024000001,0.0,29439.0,0.143,29438.997,0.0,334842984.0,334845468.0,0.0,149140660.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,1.37,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1097,118.0,2037142.0,16.857,2037040.8810000008,1.0,29440.0,0.143,29439.14,0.0,334842984.0,334845468.0,0.0,149140663.0,334845468.0,125670627.0,125670627.0,60611619.0,60611619.0,1.3,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1098,0.0,2037142.0,16.857,2037057.7380000013,0.0,29440.0,0.143,29439.283,977316.0,341684199.0,335822784.0,977316.0,150133683.0,335822784.0,126982834.0,126982834.0,65147607.0,65147607.0,1.4,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1099,0.0,2037142.0,16.857,2037074.5950000011,0.0,29440.0,0.143,29439.426,999196.0,341684199.0,336821980.0,999196.0,150133683.0,336821980.0,126982834.0,127082570.0,65147607.0,65165180.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1100,0.0,2037142.0,16.857,2037091.4520000012,0.0,29440.0,0.143,29439.569,1021076.0,341990517.0,337843056.0,1021076.0,150205383.0,337843056.0,127182306.0,127182306.0,65182753.0,65182753.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1101,0.0,2037142.0,16.857,2037108.3090000013,0.0,29440.0,0.143,29439.712,1029338.0,341990517.0,338872394.0,1029338.0,150205383.0,338872394.0,127182306.0,127220059.25,65182753.0,65195263.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1102,0.0,2037142.0,16.857,2037125.1660000016,0.0,29440.0,0.143,29439.855,1037599.0,341990517.0,339909993.0,1037599.0,150205383.0,339909993.0,127182306.0,127257812.5,65182753.0,65207773.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1103,0.0,2037142.0,16.857,2037142.0230000017,0.0,29440.0,0.143,29439.998,1045861.0,341990517.0,340955854.0,1045861.0,150205383.0,340955854.0,127182306.0,127295565.75,65182753.0,65220283.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1104,125.0,2037267.0,17.857,2037159.8800000015,0.0,29440.0,0.0,29439.998,1054122.0,342221839.0,342009976.0,1054122.0,150235652.0,342009976.0,127333319.0,127333319.0,65232793.0,65232793.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1105,0.0,2037267.0,17.857,2037177.7370000016,0.0,29440.0,0.0,29439.998,86038.0,342286462.0,342096014.0,86038.0,150300275.0,342096014.0,127333319.0,127333319.0,65232793.0,65232793.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1106,0.0,2037267.0,17.857,2037195.594000002,0.0,29440.0,0.0,29439.998,211726.0,342286462.0,342307740.0,211726.0,150300275.0,342307740.0,127333319.0,127333319.0,65232793.0,65232793.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1107,0.0,2037267.0,17.857,2037213.451000002,0.0,29440.0,0.0,29439.998,337415.0,344352422.0,342645155.0,337415.0,150472107.0,342645155.0,128991652.0,128991652.0,65468588.0,65468588.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1108,0.0,2037267.0,17.857,2037231.308000002,0.0,29440.0,0.0,29439.998,329154.0,344352422.0,342974309.0,329154.0,150472107.0,342974309.0,128991652.0,128991652.0,65468588.0,65468588.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1109,0.0,2037267.0,17.857,2037249.165000002,0.0,29440.0,0.0,29439.998,320892.0,344352422.0,343295201.0,320892.0,150472107.0,343295201.0,128991652.0,128991652.0,65468588.0,65468588.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1110,0.0,2037267.0,17.857,2037267.0220000024,0.0,29440.0,0.0,29439.998,312630.0,344352422.0,343607831.0,312630.0,150472186.0,343607831.0,128991652.0,128991652.0,65468588.0,65468588.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1111,101.0,2037368.0,14.429,2037281.4510000024,1.0,29441.0,0.143,29440.141,304369.0,344352422.0,343912200.0,304369.0,150472186.0,343912200.0,128991652.0,128991652.0,65468588.0,65468588.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1112,0.0,2037368.0,14.429,2037295.8800000024,0.0,29441.0,0.143,29440.284,536853.0,346044434.0,344449053.0,536853.0,150584398.0,344449053.0,130405812.0,130405812.0,65634610.0,65634610.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1113,0.0,2037368.0,14.429,2037310.3090000025,0.0,29441.0,0.143,29440.427,439594.0,346044434.0,344888647.0,439594.0,150629515.0,344888647.0,131182263.0,131182263.0,65672743.0,65672743.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1114,0.0,2037368.0,14.429,2037324.7380000025,0.0,29441.0,0.143,29440.57,342334.0,346044434.0,345230981.0,342334.0,150629515.0,345230981.0,131182263.0,131182263.0,65672743.0,65672743.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1115,0.0,2037368.0,14.429,2037339.1670000025,0.0,29441.0,0.143,29440.713,392643.0,346044434.0,345623624.0,392643.0,150629515.0,345623624.0,131182263.0,131182263.0,65672743.0,65672743.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1116,0.0,2037368.0,14.429,2037353.5960000025,0.0,29441.0,0.143,29440.856,442952.0,346044434.0,346066576.0,442952.0,150629515.0,346066576.0,131182263.0,131182263.0,65672743.0,65672743.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1117,0.0,2037368.0,14.429,2037368.0250000025,0.0,29441.0,0.143,29440.999,493261.0,346044434.0,346559837.0,493261.0,150629515.0,346559837.0,131182263.0,131182263.0,65672743.0,65672743.0,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
1118,76.0,2037444.0,10.857,2037378.8820000023,0.0,29441.0,0.0,29440.999,543570.0,346044434.0,347103407.0,543570.0,150629515.0,347103407.0,131182263.0,131710636.0,65672743.0,65784947.5,0.95,13.89,-1000.0,-1.0,-1.0,-1.0,-1.0
